user_id,Action,Adventure,Animation & Modeling,Audio Production,Casual,Design & Illustration,Early Access,Education,Free to Play,Indie,Massively Multiplayer,RPG,Racing,Simulation,Software Training,Sports,Strategy,Utilities,Video Production,Web Publishing
76561198095512109,2.03,1.07,,,,,,,0.13,7.95,0.13,0.13,2.1,2.1,,2.1,,,,
76561198095547867,880.43,,,,,,,,,,,,,,,,,,,
76561198095560360,15.0,,,,,,,,,,,,,15.0,,,15.0,,,
76561198095562061,24.87,18.8,,,,,,,2.93,6.07,,0.12,,,,,1.65,,,
76561198095653552,33.870000000000005,,,,,,,,33.870000000000005,,12.77,,,,,,,,,
76561198095656344,1281.9,,,,,,,,,,,,,,,,,,,
76561198095660414,3.58,,,,,,,,3.58,3.58,,,,,,,,,,
76561198095682416,1284.28,1284.28,,,,,1284.28,,,1284.28,1284.28,1284.28,,,,,,,,
76561198095685006,13.72,,,,,,,,,,,,,,,,,,,
76561198095724838,,,,,32.25,,,,32.25,32.25,,,,,,,,,,
76561198095725786,67.56,45.209999999999994,,,,,,,,22.35,,,,,,,,,,
76561198095736920,3.23,,,,,,,,3.23,3.23,3.23,3.23,,,,,,,,
76561198095748015,1.83,,,,,,,,,,,1.83,,,,,,,,
76561198095765519,22.17,,,,,,18.17,,,18.17,,18.17,,18.17,,,40.34,,,
76561198095765572,1259.1,,,,,,,,1259.1,1259.1,1259.1,1259.1,,,,,,,,
76561198095766418,119.78,119.78,,,102.43,,,,,119.78,,119.78,,,,,,,,
76561198095767190,55.15,,,,,,55.15,,,55.15,55.15,,,,,,,,,
76561198095816476,119.77000000000001,119.77000000000001,,,66.87,,,,,119.77000000000001,,,,,,,,,,
76561198095839093,,,,,,,,,,109.47,,,,109.47,,,,,,
76561198095839864,269.09000000000003,256.72,,,38.85,,,,38.85,369.11,38.85,296.97,,62.56999999999999,,,73.53999999999999,,,
76561198095856407,140.43,23.6,,,,,,,23.28,159.96,,,,131.15,,,137.12,,,
76561198095857280,18.38,,,,,,,,18.38,18.38,,,,,,,,,,
76561198095874772,,,,,,,,,3.4,3.4,,,,3.4,,,,,,
76561198095902650,20.55,20.55,,,,,,,,20.55,,20.55,,,,,,,,
76561198095920137,,,,,,,,,,,,9.38,,,,,,,,
76561198095920833,244.17000000000002,10.27,,,,,,,10.3,,10.3,80.57,,,,,,,,
76561198095921346,142.42,,,,,,,,142.42,,142.42,,,,,,,,,
76561198095921854,,,,,,,,,,,,20.52,,20.52,,,20.52,,,
76561198095923468,91.08,91.08,,,91.08,,,,,91.08,,91.08,,,,,,,,
76561198095926289,0.77,,,,,,,,,,,0.77,,,,,,,,
76561198095945803,,,,,,,,,,,,,,,,,209.03,,,
76561198095947504,624.98,,,,,,,,,,,,,,,,,,,
76561198095949314,244.17000000000002,218.75,,,,,,,,218.75,,218.75,,,,,,,,
76561198095959526,886.29,1.52,,,,,1.52,,,297.94,,,,297.94,,,,,,
76561198095964304,214.77,,,,,,,,,19.87,,,,19.87,,,,,,
76561198095979004,1.97,1.97,,,,,,,,1.97,,1.97,,,,,,,,
76561198095980012,2.42,2.42,,,2.42,,,,2.42,2.42,,,,,,,,,,
76561198096025044,282.35,,,,,,,,,,,,,,,,,,,
76561198096032572,0.12,0.12,,,0.12,,,,0.12,0.12,,,,,,,,,,
76561198096045214,112.68,112.68,,,112.68,,,,112.68,112.68,,,,,,,,,,
76561198096049645,28.38,,,,,,,,,28.38,,,,,,,28.38,,,
76561198096054180,28.33,28.33,,,,,,,,28.33,,28.33,,,,,,,,
76561198096059368,,,,,,,,,,,,,,,,,779.23,,,
76561198096068574,,9.25,,,,,,,,9.25,,,,,,,,,,
76561198096079340,1.15,,,,,,,,,,,,,,,,,,,
76561198096095430,66.07,,,,,,,,66.07,,,,,,,,,,,
76561198096133264,16.2,,,,16.2,,,,16.2,,,,,,,,,,,
76561198096143818,135.35,,,,,,,,,,,,,,,,65.35,,,
76561198096157048,15.2,12.67,,,,,,,,,2.53,,,2.53,,,,,,
76561198096211787,90.0,,,,,,,,,,,90.0,,,,,,,,
76561198096274939,85.92,,,,,,,,,,,,,,,,,,,
76561198096279435,79.53,,,,,,,,79.53,,,,,,,,,,,
76561198096322505,31.02,31.02,,,,,,,,,,,,,,,,,,
76561198096417535,598.12,,,,,,,,111.12,111.12,111.12,,,,,,,,,
76561198096443555,1626.3899999999999,335.94,,,,,331.49,,367.5,698.99,698.99,318.57,,,,,,,,
76561198096458693,251.85,,,,,,,,,,,,,,,,,,,
76561198096510963,,,,,,,,,,,,,,1.98,,,,,,
76561198096540669,108.47,,,,,,,,,108.47,,108.47,,,,,108.47,,,
76561198096562087,67.83,67.83,,,,,67.83,,,67.83,67.83,67.83,,,,,,,,
76561198096565807,8.63,,,,,,,,,,,,,,,,,,,
76561198096612310,13.9,,,,,,,,13.9,13.9,13.9,,,,,,,,,
76561198096634664,232.32,,,,,,,,232.32,232.32,232.32,,,,,,,,,
76561198096671647,47.17,36.47,,,,,,,,,,10.7,,,,,,,,
76561198096694241,1.78,18.77,,,35.449999999999996,,,,,41.08,,14.16,,,,,6.61,,,
76561198096717859,119.33,,,,,,,,,,,119.33,,,,,,,,
76561198096719713,23.5,23.5,,,23.5,,,,23.5,23.5,,,,,,,,,,
76561198096734926,35.32,,,,,,,,,,,,,,,,,,,
76561198096736743,2494.29,11.88,,,,,,,1592.85,118.2,,,18.45,97.27,,18.45,,,,
76561198096745769,3.63,,,,,,,,3.63,3.63,,,,,,1.23,1.23,,,
76561198096765493,100.0,100.0,,,100.0,,,,100.0,100.0,,,,,,,,,,
76561198096775672,17.82,,,,,,,,,,,,,,,,,,,
76561198096785215,1010.82,,,,,,,,,,,,,,,,,,,
76561198096805950,,,,,,,,,4.48,4.48,,,,4.48,,,,,,
76561198096840499,,,,,,,,,,,,,,,,,404.33,,,
76561198096849086,218.41,194.16,,,,,,,,,,,,,,,,,,
76561198096878685,2.85,2.85,,,,,,,,2.85,,2.85,,,,,,,,
76561198096902206,130.41,1.1,,,,,,,30.27,31.37,,,,,,,,,,
76561198096921300,59.12,,,,,,,,,,,,,,,,,,,
76561198096922815,59.62,21.299999999999997,,,,,,,,11.62,8.12,8.12,,,,,,,,
76561198097026173,147.6,,,,,,,,,,,147.6,,,,,,,,
76561198097034946,1228.55,7.42,,,,,10.43,,,21.52,,,,10.43,,,,,,
76561198097038758,66.08,66.08,,,,,,,,,,,,,,,,,,
76561198097058385,829.9200000000001,,,,,,,,795.95,,,,,,,,,,,
76561198097058965,,,,,,,,,,340.1,,,,340.1,,,,,,
76561198097071063,1172.3799999999999,,,,,,,,,348.31,,,,308.58,,,39.73,,,
76561198097127444,,13.8,,,13.8,,,,13.8,13.8,,,,,,,,,,
76561198097150329,18.18,,,,,,,,,18.18,,,,,,,,,,
76561198097160277,985.2,,,,,,,,,,,,,,,,,,,
76561198097165402,75.1,,,,,,,,,,,,,,,,,,,
76561198097166040,52.43,52.35,,,,,52.35,,,52.35,38.57,38.57,,13.78,,,,,,
76561198097177685,693.15,,,,0.12,,127.98,,693.27,130.67000000000002,,,,,,,127.98,,,
76561198097194571,308.97,308.97,,,,,,,,308.97,,308.97,,,,,,,,
76561198097195766,0.2,,,,,,0.2,,0.2,,0.2,0.2,,,,,,,,
76561198097203198,221.58,,,,,,,,221.58,221.58,221.58,221.58,,,,,,,,
76561198097208062,61.87,61.87,,,61.87,,,,61.87,143.99,,,,82.12,,,,,,
76561198097219763,22.87,,,,,,,,22.87,22.87,,,,,,,,,,
76561198097227741,25.2,25.2,,,,,,,,,,,,,,,,,,
76561198097265236,,,,,,,,,112.13,112.13,112.13,112.13,,,,,,,,
76561198097281049,12.36,12.36,,,,,,,,3.58,,,,,,,,,,
76561198097320856,133.77,133.77,,,,,,,,,,,,,,,,,,
76561198097347172,,,,,13.62,,,,,13.62,,,,13.62,,,,,,
76561198097372038,24.72,,,,,,,,,,,,,,,,,,,
76561198097432153,,,,,,,,,,317.55,,,,317.55,,,,,,
76561198097450390,22.02,22.02,,,22.02,,,,22.02,130.5,,,,108.48,,,160.33,,,
76561198097453305,3.67,,,,,,,,,3.67,,,,,,,,,,
76561198097466813,2.12,,,,,,,,2.12,2.12,2.12,,,,,2.12,,,,
76561198097470405,22.22,26.84,,,,,4.62,,,26.84,,22.22,,22.22,,,,,,
76561198097488403,5.22,,,,,,,,5.22,,,,,,,,,,,
76561198097548249,1413.72,,,,,,,,,,,,,,,,,,,
76561198097584957,66.25,66.25,,,,,,,,,,,,,,,,,,
76561198097591088,111.92,85.59,,,85.07,,5.28,,114.15,55.879999999999995,43.95,43.95,,2.23,,,5.28,,,
76561198097608178,1357.58,,,,,,,,,,,,,,,,,,,
76561198097621779,10.6,,,,,,,,,,,,,,,,,,,
76561198097638512,381.25,,,,,,,,,1393.05,,381.25,,1393.05,,,,,,
76561198097640986,,,,,,,,,,,,83.57,,,,,,,,
76561198097699089,122.96000000000001,42.38,,,,,,,80.58,42.38,80.58,,,,,,,,,
76561198097700773,,,,,,,,,,,,,,81.73,,,81.73,,,
76561198097704419,426.22,,,,,,,,,,,,,,,,,,,
76561198097717253,102.33,102.33,,,,,102.33,,,102.33,102.33,102.33,,,,,,,,
76561198097726933,229.03,,,,,,,,229.03,229.03,229.03,229.03,,,,,,,,
76561198097730477,314.92,314.92,,,,,,,,314.92,,314.92,,,,,,,,
76561198097736628,2.6,,,,,,,,,,,,,,,,,,,
76561198097742192,28.82,,,,,,,,,3.2,,11.2,,,,,14.399999999999999,,,
76561198097747661,0.5,0.5,,,0.5,,,,0.5,,0.5,0.5,,,,,,,,
76561198097768337,81.52,,,,,,,,,65.47,,,,,,,65.47,,,
76561198097769867,12.25,,,,,,,,2.27,,,,,,,,,,,
76561198097770024,7.039999999999999,6.02,,,,,1.02,,,207.58,,,1.02,201.56,,1.02,,,,
76561198097790955,156.36,52.65,,,52.65,,,,77.85,77.85,,,,,,,42.43,,,
76561198097799802,,,,,,,,,,,,,,,,,53.02,,,
76561198097809601,6.97,,,,,,,,,6.97,,,,,,,6.97,,,
76561198097851250,,2.03,,,2.03,,,,2.03,174.91,,,,174.91,,,,,,
76561198097881853,,29.15,,,,,,,,,,,29.15,29.15,,,,,,
76561198097908877,5.78,,,,,,,,5.78,,5.78,,,,,,,,,
76561198097909936,,,,,,,,,,2.03,,,,,,,,,,
76561198097925653,599.5799999999999,,,,,,,,,,,225.88,,,,,,,,
76561198097932115,509.0,,,,,,,,,,,,,,,,,,,
76561198097949523,331.83,234.48,,,,,,,,234.48,,234.48,,,,,,,,
76561198097976037,250.62,,,,,,,,,,,,,,,,,,,
76561198098009902,577.98,574.48,,,,,3.5,,3.5,577.98,574.48,574.48,,,,,3.5,,,
76561198098017317,35.87,,,,,,,,,,,,,,,,,,,
76561198098025074,20.05,,,,,,,,,,,20.05,,,,,,,,
76561198098027263,11.15,,,,,,,,,11.15,,,11.15,,,11.15,,,,
76561198098040975,736.03,,,,,,,,0.78,,,0.78,,,,,,,,
76561198098082583,109.67,117.65,,,109.67,,,,,117.65,,,,,,,,,,
76561198098092348,29.45,29.45,,,29.45,,,,,29.45,,29.45,,,,,,,,
76561198098136638,,,,,23.37,,,,23.37,23.37,,,,,,,,,,
76561198098137546,60.98,,,,,,,,,,,,,,,,,,,
76561198098152088,391.71000000000004,,,,,,,,,445.95,,,,445.95,,,,,,
76561198098219771,1.37,1.37,,,1.37,,,,,29.07,,27.7,,,,,,,,
76561198098249951,62.25,,,,,,,,,,,,,,,,,,,
76561198098273392,463.87,,,,,,,,,,,,,,,,,,,
76561198098285983,,,,,11.97,,,,,11.97,,,,11.97,,,,,,
76561198098295542,77.08,,,,,,,,,,,77.08,,,,,,,,
76561198098314442,202.22,,,,,,,,,248.18,,,,248.18,,,,,,
76561198098316646,204.47,,,,,,,,,,,,,,,,94.13,,,
76561198098346223,52.88,52.88,,,,,,,52.88,,,,,52.88,,52.88,,,,
76561198098358388,59.45,,,,,,,,,,,,,,,,,,,
76561198098359018,,,,,,,,,,153.87,,,,153.87,,,,,,
76561198098364705,1034.53,,,,,,,,,,,,,,,,,,,
76561198098399688,20.85,8.73,,,16.92,,,,,16.92,,,,16.92,,,16.92,,,
76561198098423566,52.63,,,,,,,,,,,,,,,,,,,
76561198098447454,18.03,15.95,,,,,18.03,,,18.03,18.03,15.95,,,,,,,,
76561198098447960,,,,,2.65,,,,,2.65,,,,2.65,,,,,,
76561198098453611,169.16,,,,,,,,,,,,,,,,,,,
76561198098456831,588.8,,,,,,,,,,,,,,,,,,,
76561198098469568,24.03,24.03,,,,,,,24.03,24.03,24.03,24.03,,,,,,,,
76561198098479489,7.15,,,,,,,,,7.15,,,,,,,,,,
76561198098482126,36.75,8.55,,,8.55,,,,8.55,72.25,,,,63.7,,,,,,
76561198098492598,60.75,,,,,,,,,,,60.75,,,,,,,,
76561198098497224,6.65,6.65,,,,,6.65,,,6.65,6.65,6.65,,,,,,,,
76561198098526969,34.93,,,,,,,,10.23,34.93,10.23,10.23,,,,,,,,
76561198098542735,152.77,152.77,,,152.77,,,,152.77,152.77,,,,,,,,,,
76561198098572915,3.98,3.98,,,,,,,,,,,,,,,,,,
76561198098624076,10.11,,,,2.08,,,,10.11,10.11,8.03,,,2.08,,,,,,
76561198098657376,,1.3,,,,,,,,1.3,,,,,,,,,,
76561198098661642,11.95,11.95,,,,,,,,11.95,,,,11.95,,,11.95,,,
76561198098675575,24.22,,,,8.88,,,,,33.1,,,,8.88,,,24.22,,,
76561198098675629,174.98,174.98,,,,,,,,174.98,154.1,174.98,,,,,,,,
76561198098681152,797.18,,,,,,,,,,,,,,,,,,,
76561198098802468,,,,,,,,,0.8,0.8,0.8,,,,,,,,,
76561198098805520,710.5,,,,,,,,,,,,,,,,,,,
76561198098816605,24.15,24.15,,,,,,,,24.15,,24.15,,,,,,,,
76561198098826029,8.43,,,,,,,,2.53,2.53,,,,,,,,,,
76561198098839441,143.34,83.73,,,83.73,,,,83.73,83.73,,,,,,,,,,
76561198098840056,167.88,121.15,,,0.92,,12.6,,1.2000000000000002,15.53,12.6,,,0.92,,,0.28,,,
76561198098851831,776.13,,,,,,,,,,,,,,,,,,,
76561198098852080,235.8,,,,,,,,,,,,,,,,,,,
76561198098861847,54.5,54.5,,,53.97,,,,54.5,54.5,,,,,,,,,,
76561198098920303,146.72,,,,,,,,146.72,146.72,146.72,146.72,,146.72,,,,,,
76561198098998419,322.78,,,,,,,,,,,,1.53,,,,,,,
76561198099036584,14.08,,,,,,,,14.08,14.08,,,,,,,,,,
76561198099102298,137.84,97.17,,,97.17,,,,137.84,97.17,,,,,,,,,,
76561198099179039,21.85,1.08,,,3.34,,0.98,,19.6,25.1,,,,2.05,,0.98,20.89,,,
76561198099183003,281.0,281.0,,,,,281.0,,,281.0,281.0,281.0,,,,,,,,
76561198099249567,1.37,,,,,,,,1.37,1.37,,1.37,,,,,1.37,,,
76561198099270623,40.02,40.02,,,,,40.02,,,40.02,40.02,40.02,,,,,,,,
76561198099278832,73.34,,,,,,,,,30.92,,20.52,,,,,10.4,,,
76561198099289520,12.56,12.38,,,20.11,,,,12.38,20.290000000000003,,,,7.73,,,,,,
76561198099295859,,,,,0.33,,,,,0.33,,0.33,,0.33,,,,,,
76561198099349637,4.76,1.13,,,,,,,3.63,4.76,,,,,,,,,,
76561198099350431,28.68,,,,,,,,,,,,,,,,,,,
76561198099388170,,,,,,,,,,102.55,,,,102.55,,,,,,
76561198099488712,20.63,,,,,,,,,,,,,,,,,,,
76561198099532181,15.3,,,,,,,,3.72,,,,,,,,,,,
76561198099625419,121.15,55.4,,,,,,,10.5,,,15.45,,15.45,,,,,,
76561198099702159,10.02,,,,,,,,,10.02,,,,,,,,,,
76561198099718069,125.82,3.02,,,3.02,,,,,3.02,,3.02,,,,,,,,
76561198099805615,167.13,,,,,,,,167.13,,,,,,,,,,,
76561198099885653,0.33,0.33,,,,,,,0.33,0.33,,0.33,,,,,,,,
76561198099905142,149.24,28.37,,,,,74.42,,,80.04,74.42,74.82,,5.62,,,,,,
76561198099912561,,,,,,,,,,66.17,,,,66.17,,,66.17,,,
76561198099932607,10.52,10.52,,,,,,,,,,,,,,,,,,
76561198099994082,6.27,6.27,,,6.27,,,,6.27,6.27,,,,,,,,,,
76561198100006420,0.55,0.55,,,,,,,,0.55,,,,,,,,,,
76561198100093966,73.88,,,,,,,,,,,,,,,,,,,
76561198100107287,31.75,31.75,,,,,,,,,,,,,,,,,,
76561198100173979,,,,,,,,,,66.83,,,,66.83,,,,,,
76561198100179741,95.59,,,,,,,,,,,22.47,,,,,,,,
76561198100183135,294.35,,,,,,,,,,,,,,,,,,,
76561198100189015,57.68,57.68,,,51.9,,,,57.68,57.68,,,,,,,,,,
76561198100193015,55.6,,,,,,,,55.6,55.6,,,,,,,,,,
76561198100230977,2.32,,,,,,,,,,,,,,,,,,,
76561198100282394,266.40000000000003,254.0,,,14.3,,,,14.3,210.4,,196.1,,,,,,,,
76561198100337291,3.18,,,,,,,,3.18,3.18,3.18,,,,,,,,,
76561198100359331,1.98,,,,,,,,,,,,,,,,,,,
76561198100363036,,,,,,,,,,19.67,,,,19.67,,,,,,
76561198100374797,7.15,7.15,,,,,,,,,,,,,,,,,,
76561198100396363,1.02,,,,,,,,1.02,1.02,,,,,,,,,,
76561198100425425,90.78,,,,,,,,,,,90.78,,,,,,,,
76561198100496808,73.77,,,,,,,,73.77,,73.77,,,,,,,,,
76561198100513560,11.22,,,,,,,,,,,,,,,,,,,
76561198100546287,522.25,,,,,,,,,,,,,,,,,,,
76561198100578926,297.4,,,,,,,,297.4,297.4,297.4,,,,,,,,,
76561198100596275,46.63,,,,,,,,,,,,,,,,,,,
76561198100719359,228.28,228.28,,,,,,,17.28,245.56,17.28,245.56,,17.28,,,17.28,,,
76561198100726428,830.8,,,,,,,,,,,,,,,,,,,
76561198100772096,5.82,,,,,,,,,5.82,,,,,,,,,,
76561198100811093,17.33,67.66,,,17.33,,,,,168.91,,17.33,,101.25,,,101.25,,,
76561198100827780,,,,,,,,,,393.73,,,,393.73,,,,,,
76561198100835850,485.43,,,,,,,,,,,,,,,,,,,
76561198100899460,0.08,,,,,,,,,,,,,,,,,,,
76561198100968099,29.84,,,,,,,,29.84,,29.84,,,9.02,,,,,,
76561198100973546,1184.15,,,,,,,,1184.15,,1184.15,,,,,,,,,
76561198101001765,,,,,,,,,,25.78,,,,25.78,,,,,,
76561198101082014,34.769999999999996,,,,20.8,,0.15,,28.12,20.95,0.15,6.5,,20.8,,,,,,
76561198101089412,845.36,,,,,,,,,,,,,,,,,,,
76561198101162214,4.12,,,,,,,,4.12,4.12,4.12,,,,,,,,,
76561198101193976,,,,,,,,,,1198.17,,,,1198.17,,,,,,
76561198101205256,24.83,,,,,,,,,24.83,,,23.08,,,,,,,
76561198101250184,20.68,,,,,,,,20.68,20.68,,,,,,,,,,
76561198101264317,7.15,7.15,,,7.15,,,,7.15,7.15,,,,,,,,,,
76561198101278301,385.77,,,,,,,,,,,,,,,,,,,
76561198101289379,54.98,54.98,,,,,,,,54.98,,54.98,,,,,,,,
76561198101298586,711.7299999999999,,,,,,,,711.7299999999999,9.18,,,,,,,,,,
76561198101303629,175.98,,,,,,,,,,,,,,,,,,,
76561198101324330,110.07,110.07,,,,,,,,272.34000000000003,,110.07,,162.27,,,,,,
76561198101343639,15.85,6.07,,,,,,,,6.07,,,,,,,,,,
76561198101431323,1259.65,17.63,,,17.63,,,,,17.63,,17.63,,,,,,,,
76561198101449768,5.92,5.92,,,,,,,,5.92,,5.92,,,,,,,,
76561198101467306,80.55,80.55,,,,,80.55,,,80.55,80.55,80.55,,,,,,,,
76561198101480347,65.82000000000001,,,,13.15,,,,50.27,65.82000000000001,,,,,,13.15,1068.32,,,
76561198101492787,12.27,,,,,,,,12.27,,,12.27,,,,,12.27,,,
76561198101528124,15.6,15.6,,,,,,,,,,,,,,,,,,
76561198101552611,51.49,6.8,,,0.12,,,,0.65,6.92,0.12,0.12,,,,,,,,
76561198101561408,8.91,5.58,,,5.58,,,,8.91,8.91,,,,,,,,,,
76561198101572628,1047.57,,,,,,,,1047.57,1047.57,1047.57,1047.57,,,,,,,,
76561198101576470,257.2,257.2,,,257.2,,,,257.2,1180.43,,,,923.23,,,,,,
76561198101601949,33.13,,,,4.3,,,,37.43,37.43,,,,,,,,,,
76561198101634865,44.07,,,,,,,,,,,,,,,,,,,
76561198101686893,792.21,,,,,,,,,728.2,,,,728.2,,,,,,
76561198101696219,0.25,,,,,,,,,,,,,,,,,,,
76561198101738657,0.38,0.38,,,,,,,,,,,,,,,,,,
76561198101743006,40.07,40.07,,,40.07,,,,40.07,40.07,,,,,,,,,,
76561198101760793,,,,,,,,,,357.27,,,,357.27,,,,,,
76561198101800731,55.400000000000006,28.55,,,,,,,,,,,,,,,,,,
76561198101806017,11.28,11.28,,,,,,,,,,,,,,,,,,
76561198101819064,5.73,,,,,,,,,,,5.73,,,,,,,,
76561198101854307,928.88,,,,,,,,,,,,,,,,,,,
76561198101913613,4.52,,,,,,,,4.52,4.52,,,,,,,449.97,,,
76561198101957454,21.15,,,,,,,,,,,,,,,,,,,
76561198101968197,,,,,,,,,,143.67,,,,143.67,,,,,,
76561198101976562,0.72,0.72,,,,,,,0.72,,0.72,0.72,,,,,,,,
76561198101994484,156.13,41.330000000000005,,,,,155.18,,,276.4,155.18,41.330000000000005,,120.27,,,,,,
76561198102087487,73.87,,,,,,,,,248.4,,,,248.4,,,340.05,,,
76561198102093684,655.9,4.68,,,,,,,,4.68,,15.63,,,,,,,,
76561198102162881,2.43,3.38,,,,,,,,37.93,,,,37.93,,,41.31,,,
76561198102220716,,,,,,,,,,,,,,,,,188.58,,,
76561198102227860,3.8,3.8,,,,,,,3.8,3.8,,,,,,,,,,
76561198102234446,275.72,,,,,,,,,80.35,,,,,,,80.35,,,
76561198102241733,54.97,,,,10.15,,,,,155.3,,,,155.3,,10.15,,,,
76561198102256563,7.05,,,,,,,,,,,,,,,,24.93,,,
76561198102278381,23.17,,,,,,,,,,,,,,,,,,,
76561198102409708,1240.17,129.9,,,120.15,,9.75,,120.15,9.75,120.15,120.15,,,,,,,,
76561198102421718,45.45,,,,1.95,,,,24.23,21.22,,,,,,,1.95,,,
76561198102469448,1.35,,,,,,,,1.35,62.08,,,,62.08,,,,,,
76561198102477915,17.97,14.27,,,14.27,,,,,14.27,,,,,,,,,,
76561198102485241,102.95,102.95,,,39.53,,,,,39.53,,39.53,,,,,,,,
76561198102514027,102.66,48.58,,,,,,,102.66,102.66,102.66,102.66,,54.08,,,,,,
76561198102667143,91.9,,,,,,91.9,,,91.9,91.9,,,,,,,,,
76561198102818877,21.02,,,,,,,,21.02,21.02,21.02,21.02,,,,,,,,
76561198102826090,667.05,,,,,,,,,,,,,,,,,,,
76561198102977568,1793.13,,,,,,770.2,,,770.2,770.2,,,,,,,,,
76561198103020723,99.9,,,,,,,,99.9,99.9,,,,,,,,,,
76561198103139418,124.87,98.5,,,32.75,,,,32.75,32.75,,,,92.12,,,,,,
76561198103210517,176.57,,,,,,,,,,,,,,,,,,,
76561198103228488,,,,,,,,,,29.07,,,,29.07,,,,,,
76561198103243648,56.36,44.11,,,23.94,,27.85,,17.62,101.83,,57.370000000000005,,36.120000000000005,,,,,,
76561198103247656,590.9200000000001,155.07,,,,,,,,155.07,,155.07,,,,,,,,
76561198103357676,683.6,683.6,,,,,,,,,,,,,,,,,,
76561198103362354,643.15,,,,,,,,,,,,,,,,,,,
76561198103364951,8.12,8.12,,,,,,,8.12,8.12,8.12,8.12,,,,,,,,
76561198103370110,39.17,14.1,,,,,,,17.32,39.17,,14.1,,,,,17.32,,,
76561198103371005,85.89,,,,,,,,85.89,77.12,77.12,,,,,,,,,
76561198103380461,141.69,141.69,,,35.27,,,,,273.84000000000003,,106.42,,132.15,,,,,,
76561198103389855,22.13,,,,,,,,,,,,,,,,,,,
76561198103524411,7.6,,,,,,,,,7.6,,,,,,,153.72,,,
76561198103541432,86.33,,,,,,,,,,,86.33,,,,,,,,
76561198103561722,,119.78,,,119.78,,,,126.83,221.22,126.83,126.83,,221.22,,,,,,
76561198103570968,,8.9,,,,,,,,8.9,,8.9,,8.9,,,,,,
76561198103635105,1814.76,0.57,,,,,,,59.760000000000005,42.26,55.160000000000004,394.58000000000004,,48.28,,,5.9,,,
76561198103674275,108.8,78.52,,,,,,,30.28,30.28,,,,,,,30.28,,,
76561198103805487,84.8,84.8,,,,,,,,84.8,,84.8,,,,,,,,
76561198103845573,427.33,24.87,,,,,,,,,,,,,,,,,,
76561198103861118,3.2,,,,,,,,,,,,,,,,,,,
76561198103927245,586.32,586.32,,,,,586.32,,,586.32,586.32,586.32,,,,,,,,
76561198103976065,16.23,16.23,,,,,,,,,,,,,,,16.23,,,
76561198103976113,9.7,,,,,,,,,,,,,,,,,,,
76561198104126159,662.53,,,,,,,,662.53,,,,,,,,,,,
76561198104204975,3.78,3.78,,,,,,,,3.78,,3.78,,,,,,,,
76561198104212010,69.72,71.05,,,69.72,,,,,71.05,,1.33,,,,,69.72,,,
76561198104252420,23.48,23.48,,,,,,,,,,,,,,,,,,
76561198104273323,26.13,,,,,,,,26.13,,,,,,,,,,,
76561198104379099,50.73,,,,,,,,25.15,10.72,,,,10.72,,,,,,
76561198104385509,,,,,,,,,,220.43,,,,220.43,,,,,,
76561198104387311,142.07999999999998,50.98,,,50.98,,,,50.98,50.98,,,,,,,,,,
76561198104388002,0.28,,,,,,,,0.28,0.28,0.28,0.28,,,,,,,,
76561198104393251,83.53,83.53,,,83.53,,,,83.53,83.53,,,,,,,,,,
76561198104404617,721.62,721.62,,,79.15,,,,79.15,721.62,,642.47,,,,,,,,
76561198104428121,8.08,,,,,,1.5,,2.88,1.98,3.9,2.4,,,,,,,,
76561198104717542,12.61,5.08,,,,,,,5.08,5.08,5.08,5.08,,,,,,,,
76561198104785377,17.78,17.78,,,,,,,,,,,,,,,,,,
76561198104824869,763.15,,,,,,,,,,,,,,,,,,,
76561198104834557,58.480000000000004,,,,,,41.95,,,41.95,41.95,,,16.53,,,16.53,,,
76561198104835967,26.32,26.32,,,26.32,,,,26.32,26.32,,,,,,,,,,
76561198104986767,,,,,,,,,,43.02,,,,43.02,,,,,,
76561198104999290,4.27,,,,,,,,4.27,4.27,,,,,,,4.27,,,
76561198105011167,424.2,,,,,,,,,,,,,,,,,,,
76561198105027578,67.97999999999999,67.85,,,,,,,67.97999999999999,67.97999999999999,67.97999999999999,67.97999999999999,,0.13,,,,,,
76561198105110458,331.57,,,,,,,,223.9,171.2,,,,171.2,,,,,,
76561198105114765,80.37,,,,,,,,80.37,80.37,,,,,,,,,,
76561198105239601,14.87,,,,,,,,14.87,,,,,,,,,,,
76561198105242944,627.61,,,,,,,,59.58,59.58,59.58,59.58,,59.58,,,,,,
76561198105270589,119.89,119.89,,,99.42,,,,99.42,3906.44,,20.47,,3786.55,,,,,,
76561198105315479,711.83,,,,,,,,,,,,,,,,,,,
76561198105335206,,,,,,,,,,,,116.73,,,,,,,,
76561198105403251,171.8,,,,,,,,44.25,44.25,,,,,,,,,,
76561198105430566,446.35,310.93,,,310.93,,125.97,,320.38,436.9,125.97,,,,,,,,,
76561198105473254,,13.23,,,,,,,,,,,,,,,,,,
76561198105566019,11.62,11.62,,,,,,,,11.62,,11.62,,,,,,,,
76561198105584051,1263.28,400.78,,,,,400.78,,,400.78,400.78,400.78,,,,,,,,
76561198105634729,237.33,,,,,,,,8.18,,,,,,,,,,,
76561198105740340,,,,,,,,,70.27,,70.27,,,70.27,,70.27,,,,
76561198105743297,143.2,,,,,,,,143.2,143.2,,,,,,,143.2,,,
76561198105953265,0.83,,,,,,,,0.83,0.83,,,,,,,,,,
